imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt9870726,Gholamreza Takhti,Gholamreza Takhti,2019,2019-03-16,"Biography, Drama, Sport",105,Iran,Persian,Bahram Tavakoli,"Saeid Malekan, Bahram Tavakoli",Farabi Cinema Foundation,"Alireza Goudarzi, Mahoor Alvand, Behnoosh Tabatabaei, Farhad Aeesh, Hamid Reza Azarang, Parivash Nazarieh, Shirin Yazdanbakhsh, Siavosh Tahmoures, Atila Pesiani, Setareh Pesyani, Mojtaba Pirzadeh, Banipal Shoomoon, Yadollah Shademani, Masoumeh Ghasemipour, Morteza Rostami","The story of life of Gholam Reza Takhti from his childhood till adulthood, his matches and finally his death.",6.7,630,,,,,2.0,6.0
tt9872556,Momenti di trascurabile felicità,Momenti di trascurabile felicità,2019,2019-03-14,Comedy,93,Italy,Italian,Daniele Luchetti,"Francesco Piccolo, Francesco Piccolo",IBC Movie,"Pif, Thony, Renato Carpentieri, Franz Cantalupo, Vincenzo Ferrera, Roberta Caronia, Angelica Alleruzzo, Francesco Giammarco, Chiara Vinci, Marcello Rimi, Santo D'Aleo, Raffaele Sabato, Vincenzo Catanzaro, Toti Mancuso, Mary Cipolla","After a deadly accident, Paolo comes back on Earth just 92 minutes more, thanks to a calculation error made in a paradise office.",5.5,784,,,$ 2057341,,3.0,11.0
tt9875852,Domovoy,Domovoy,2019,2019-04-11,"Comedy, Family, Fantasy",90,Russia,Russian,Evgeniy Bedarev,"Dmitriy Bedarev, Evgeniy Bedarev",,"Anastasiya Abadzhidi, Dmitriy Bedarev, Dmitriy Belotzerkovskiy, Mikhail Bespalov, Sergey Chirkov, Maria Chuvilina, Pavel Derevyanko, Konstantin Glushkov, Ekaterina Guseva, Dmitry Kalistratov, Dmitriy Komissarov, Pavel Kraynov, Aleksandr Kukharenko, Pyotr Natarov, Anatoliy Naumov","A single mother buys a flat in the Soviet high-rise in Moscow, one thing she doesn't know - there is a mythical creature - a home elf (Domovoy in Russian) - lives in the flat for ages. And ...",5.1,168,,,$ 1842316,,,
tt9876160,Koridor bessmertiya,Koridor bessmertiya,2019,2019-05-01,"Drama, War",125,Russia,Russian,Fyodor Popov,"Dmitriy Karalis, Fyodor Popov",,"Artyom Alekseev, Francisco de Borja De la Bella, Inna Egorova, Darya Ekamasova, Andrey Kharybin, Lidiya Kopina, Valeriy Kukhareshin, Artyom Melnichuk, Aleksandr Oblasov, Tagir Rakhimov, Svetlana Smirnova-Katsagadzhieva, Igor Yasulovich, Aleksandr Yatsenko","Yesterday's Leningrad schoolgirl Masha Yablochkina, after a fierce blockade winter of 1941-1942, comes to the railway courses hoping to survive and gain strength. From there, the girl is ...",5.6,153,,,$ 680578,,4.0,
tt9877340,Nalpathiyonnu,Nalpathiyonnu,2019,2019-11-08,"Drama, Romance",134,India,Malayalam,Lal Jose,P.G. Prageesh,Signature Studios,"Biju Menon, Sharanjith, Nimisha Sajayan, Dhanya Ananya, Indrans, Suresh Krishna, Aliya Wasim, Gopalakrishnan, Elsi Sukumaran, Subeesh Sudhi, Vijilesh Karayad, Srikant Murali, Geethi Sangeetha, Anand Bal, Shivaji Guruvayoor",This socio-political satire unravels through hilarious incidents when two people - strong followers of Communist ideologies-set out on a pilgrimage to Sabarimala.,5.3,173,INR 50000000,,$ 42104,,5.0,1.0
tt9878242,Subharathri,Subharathri,2019,2019-07-06,"Drama, Romance",130,India,Malayalam,Vyasan K.P.,"Vyasan K.P., Vyasan K.P.",Abaam Movies,"Dileep, Anu Sithara, Siddique, Suraj Venjaramoodu, Sheelu Abraham, Aju Varghese, Asha Sharath, Shobha Mohan, Nedumudi Venu, Hareesh Peradi, Asokan, Prasanth, Saikumar, Sudhi Koppa, Nandu Poduval",A simple love story between a man and his wife is broken by a series of unfortunate events.,6.0,202,INR 30000000,,$ 105932,,5.0,
tt9878598,Huisvrouwen bestaan niet 2,Huisvrouwen bestaan niet 2,2019,2019-12-12,Comedy,105,Netherlands,Dutch,Aniëlle Webster,Richard Kemper,Nuts & Bolts Film Company,"Jelka van Houten, Eva van de Wijdeven, Loes Luca, Leo Alkemade, Kay Greidanus, Leopold Witte, Jim Bakkum, Skip Wijsmuller, Fred van Leer, Henry van Loon, Robert de Hoog, Tina de Bruin, Patrick Martens, Leny Breederveld, Sabri Saad El-Hamus",Two modern women and their free-spirited mother struggle to find love and happiness.,6.4,210,,,$ 1937239,,2.0,1.0
tt9880982,Dulce Familia,Dulce Familia,2019,2019-05-10,Comedy,101,"Mexico, Chile",Spanish,Nicolás López,"Guillermo Amoedo, Coca Gómez",Bh5,"Paz Bascuñán, Regina Blandón, Fernanda Castillo, Luciano Cruz-Coke, Vadhir Derbez, Vanessa Diaz, Roberto Flores, Mirella Granucci, Ariel Levy, Steffi Lutz, Florinda Meza, Antonio Quercia, Boris Quercia, Rodrigo Trujillo","A successful pastry chef gets engaged to be married. This moment should be the happiest moment of her life, instead, her commitment unleashes in her and her family a series of funny ...",4.5,251,,,$ 5725043,,2.0,1.0
tt9883042,Aakashaganga II,Aakashaganga II,2019,2019-11-01,Horror,142,India,Malayalam,Vinayan,,Akash Films,"Saranya Anand, Sreenath Bhasi, Dharmajan Bolgatty, Vishnu Govindhan, Hareesh Kanaran, Senthil Krishna, Ramya Krishnan, Salim Kumar, Veena P. Nair, Hareesh Peradi, Sunil Sukhada, Vishnu Vinay","Arathi, accepts a challenge to test the authenticity of an 'Ashram' that claims to help its followers talk to the dead. To her surprise, she communicates with her dead mother who leads her to the dark and hidden secrets of her own family.",2.2,153,INR 50000000,,$ 9306,,10.0,1.0
tt9883996,Dream Horse,Dream Horse,2020,2020-09-04,"Biography, Comedy, Drama",113,UK,English,Euros Lyn,Neil McKay,Ffilm Cymru Wales,"Toni Collette, Damian Lewis, Siân Phillips, Joanna Page, Nicholas Farrell, Peter Davison, Owen Teale, Karl Johnson, Katherine Jenkins, Steffan Rhodri, Darren Evans, Lynda Baron, Alan David, Anthony O'Donnell, Di Botcher","Dream Alliance is an unlikely race horse bred by small-town Welsh bartender Jan Vokes. With no experience, Jan convinces her neighbors to chip in their meager earnings to help raise Dream in the hopes he can compete with the racing elites.",5.8,120,,,,68.0,3.0,5.0
tt9886872,Munthiri Monchan,Munthiri Monchan,2019,2019-12-06,"Comedy, Romance",130,India,Malayalam,Vijith Nambiar,"Manu Gopal, Meharali Poilungal Ismail",Vishvas Movies,"Manesh Krishnan, Gopika Anil, Salim Kumar, Devan, Saleema, Binu Adimali, Nair Akhil, Akhila Asokan, Idavela Babu, Niyas Backer, Innocent, Irshad, Anjali Nair, Vishnu Nambiar, Amar Ramachandran","Munthiri Monchan is a feel good urban romantic comedy revolves around Vivek Viswanath, a young marketing guy working in an cinema advertising firm and his accidental meeting with Ima Rajiv,...",8.1,990,INR 30000000,,$ 2568,,21.0,1.0
tt9887520,Season of Love,Season of Love,2019,2019-11-30,"Comedy, Romance",105,USA,,Christin Baker,Kathryn Trammell,Tello Films,"Dominique Provost-Chalkley, Jessica Clark, Emily Goss, Sandra Mae Frank, Carlin James, Janelle Marie Rodriguez, Laur Allen, Lily Richards, Elana Krausz, Jason Boegh, Matthew Bridges, Sarah Tubert, Carolyn Ratteray, Jake Boldt, Loa Allebach",A queer lady holiday romantic comedy that follows the lives of three very different couples in dealing with their love lives in various loosely interrelated tales all set right before Christmas through New Years.,7.5,228,,,,,10.0,5.0
tt9887580,Bulletproof 2,Bulletproof 2,2020,2020-01-07,"Action, Comedy",97,USA,English,Don Michael Paul,"Don Michael Paul, Rich Wilkes",Universal 1440 Entertainment,"Faizon Love, Kirk Fox, Tony Todd, Cassie Clare, Jade Hubner, Tuks Tad Lungu, Noa Milan, Jenna Saras, Pearl Thusi, Jenny Umbhau","Set 25 years after, Jack is now working as a Special Agent with a mission to take down a powerful South African crime family. The officer begrudgingly goes undercover once again, this time taking the identity of Moses.",3.5,326,,,,,18.0,5.0
tt9890308,Nasir,Nasir,2020,2020-07-16,Drama,85,"India, Netherlands, Singapore",Tamil,Arun Karthick,Arun Karthick,Stray Factory,"Valavane Koumarane, Balasubramanian, Jensan Diwakar, Gayathri, Abdul Jaffar, Jaikumar, Meena, Vikramadityan Nambi, Niveditha, Prabanchan, Prasanna, Yasmin Rahman, Rajesh, Sudha Ranganathan, Bharath Rawal","Salesman Nasir lives a contended life with his mother Fatima, wife Taj and nephew Iqbal in a closely populated ghetto. Employed in an apparel shop at the heart of a busy city, the middle ...",7.2,214,EUR 300000,,,,4.0,21.0
tt9892094,Mogul Mowgli,Mogul Mowgli,2020,2020-10-30,Drama,90,"UK, USA",,Bassam Tariq,"Riz Ahmed, Bassam Tariq",Pulse Films,"Riz Ahmed, Aiysha Hart, Kiran Sonia Sawar, Nabhaan Rizwan, Alyy Khan, Anjana Vasan, Abdul Hakim Joy, Sudha Bhuchar, Jag Patel, Jill Buchanan, Jeff Mirza, Ali Barouti, Khariis Ubiaro, Olivia Brady, Umesh Wadhvani","A British Pakistani rapper is on the cusp of his first world tour, but is struck down by an illness that threatens to derail his big break.",6.9,143,,,,63.0,1.0,2.0
tt9892338,No Dorai,No Dorai,2019,2019-11-29,Drama,150,Bangladesh,Bengali,Taneem Rahman Angshu,"Mahboob Rahman, Shyamal Sengupta",,"Sayed Babu, Sunerah Binte Kamal, Josefine Lindegaard, Sariful Razz, Hindol Roy, Wasim Sitar","In a small beach town in Bangladesh, fearless Ayesha confronts social prohibition and violent opposition from her poverty-ridden family to surf. Like few other youngsters, she and her best ...",7.2,296,$ 1250000,,,,21.0,2.0
tt9894098,Sathru,Sathru,2019,2019-03-08,Thriller,129,India,,Naveen Nanjundan,,Milestone Movies,"Master Ajithesh, Anal Akilan, A.R. Bala, Aruvi Balaji, Alisha Chopra, Srushti Dange, S. Gurumurthy, Alfha Josh, Karnavel, Kathir, Kesavan, Maimar Keyan, Stills Kumar, Laguparan, Bava Lakshmanan","A kidnapping gone wrong leads to mounting tension between Prabha, the kidnapper, and Kathir, the policeman assigned to the case.",6.0,226,,,$ 8683,,12.0,1.0
tt9894394,Upin & Ipin: Keris Siamang Tunggal,Upin & Ipin: Keris Siamang Tunggal,2019,2019-03-21,Animation,100,Malaysia,Malay,"Adam Bin Amiruddin, Syed Nurfaiz Khalid bin Syed Ibrahim","Hjh. Ainon Ariff, Nur Naquyah bt Burhanuddin",Les' Copaque Production,"Asyiela Putri Bt Azhar, Mohd Amir Asyraf Bin Mohd Noor Rashid, Irfan Fahim Bin Mohd Irman, Ahmad Mawardi Bin Abdul Rahman, Fakhrul Razi Ibrahim, Muhammad Fareez Daniel Bin Sharabuddin, Muhammad Musyrif Azzat Bin Mohd Azzuan, Tang Ying Sowk, Rufaidah Bt Mohamed Fadzil, Andhika Astari, Ahmad Razuri bin Roseli, Siti Hasmah Bt Taiban, Muhammad Shamer Bin Hj Nazli, Adam Bin Amiruddin, Nik Ahmad Rasyidi Bin Nik Othman","Upin, Ipin and their friends come across a mystical 'keris' that opens up a portal and transports them straight into the heart of a kingdom.",7.9,440,MYR 20000000,,$ 83857,,61.0,1.0
tt9894440,Min pappa Marianne,Min pappa Marianne,2020,2020-02-21,"Comedy, Drama",110,Sweden,Swedish,Mårten Klingberg,"Cilla Jackert, Daniel Karlsson",Avanti Film,"Hedda Stiernstedt, Rolf Lassgård, Lena Endre, Klas Wiljergård, Nour El-Refai, Kajsa Ernst, Ralph Carlsson, Mårten Klingberg, Vilhelm Blomgren, Mikaela Knapp, Wilhelm Johansson, Johan Karlberg, Marie Delleskog, Lotta Karlsson, Astrid Stang-Lund Sanne","After breaking up with her boyfriend, 28 year old aspiring journalist Hanna decides to leave Stockholm and moves back to her parents and brother in her small hometown Alingsås. After ...",7.2,545,,,$ 40772,,1.0,5.0
tt9894470,VFW,VFW,2019,2020-02-14,"Action, Crime, Horror",92,USA,English,Joe Begos,"Max Brallier, Matthew McArdle",Fangoria,"Stephen Lang, William Sadler, Fred Williamson, Martin Kove, David Patrick Kelly, George Wendt, Tom Williamson, Sierra McCormick, Travis Hammer, Dora Madison, Josh Ethier, Graham Skipper, Linnea Wilson, Jesse Kove, Brandon Potter","A group of old war veterans put their lives on the line to defend a young woman taking shelter in their local VFW post, who's running from a deranged drug dealer and his relentless army of drug addled punks.",6.1,4178,,,$ 23101,72.0,83.0,94.0
tt9896916,The Pilgrim's Progress,The Pilgrim's Progress,2019,2019-04-18,"Animation, Adventure, Family",108,USA,English,Robert Fernandez,"John Bunyan, Robert Fernandez",Cat In The Mill Studio,"David Thorpe, John Rhys-Davies, Kristyn Getty, Tristan Beint, Justin Butcher, Stephen Daltry, Andy Harrison, Jasmine Jones, Jonathan Keeble, Rachel Marquez, Chris Pavlo, Alison Pettit, Ben Price, Lisa Ronaghan, Andrew Wyncott","An epic journey, faithfully adapted to modern-day. Christian faces distractions, challenges, and perils at every turn of the way. But ends victorious, with helpful guides, as he stays on the narrow path to the distant Celestial City.",5.7,442,,$ 1294596,$ 3173282,,28.0,3.0
tt9898858,Coffee & Kareem,Coffee & Kareem,2020,2020-04-03,"Action, Comedy",88,USA,English,Michael Dowse,Shane Mack,Pacific Electric Picture Company,"Ed Helms, Taraji P. Henson, Terrence Little Gardenhigh, Betty Gilpin, RonReaco Lee, David Alan Grier, Andrew Bachelor, William 'Big Sleeps' Stewart, Serge Houde, Eduard Witzke, Chance Hurstfield, Diana Bang, Erik McNamee, Samantha Cole, Terry Chen","Twelve-year-old Kareem Manning hires a criminal to scare his mom's new boyfriend -police officer James Coffee - but it backfires, forcing Coffee and Kareem to team up in order to save themselves from Detroit's most ruthless drug kingpin.",5.1,10627,,,,35.0,388.0,64.0
tt9899850,Ashoftegi,Ashoftegi,2019,2019-12-18,"Crime, Mystery, Thriller",86,Iran,Persian,Fereydoun Jeyrani,Fereydoun Jeyrani,,"Bahram Radan, Mahnaz Afshar, Mehran Ahmadi, Nazanin Solhjoo, Ali Milani, Nasim Adabi, Shahrashub Roghanian, Ehsan Mohammadi",The story of a twin brothers Bardia And Barbod who meet each other after many years. But during a quarrel between them Bardia who is a rich successful man gets killed. His brother Barbod ...,3.9,138,,,,,2.0,26.0
tt9899880,Columbus,Columbus,2018,2018-12-05,"Comedy, Drama",82,Iran,"Persian, English",Hatef Alimardani,Hatef Alimardani,,"Farhad Aslani, Majid Salehi, Saeed Poursamimi, Shabnam Moghadami, Hanie Tavassoli, Mitra Rafee, Erfan Ebrahimi, Farideh Sepah Mansour, Gity Ghasemi, Nima Niktabe, Farnush Nikandish, Arsam Rahmani Manesh",A rich family are deciding to immigrate to the USA but the son of the family Manuchehr is plotting to take the money for himself instead and ruins their plan for migration.,4.0,209,,,,,,13.0
tt9900060,Lupin III: La menzogna di Fujiko Mine,Lupin the IIIrd: Mine Fujiko no Uso,2019,2019-05-31,"Animation, Adventure, Crime",58,Japan,Japanese,Takeshi Koike,"Monkey Punch, Laura Megan Stahl",TMS Entertainment,"Kan'ichi Kurita, Kiyoshi Kobayashi, Miyuki Sawashiro, Mamoru Miyano, Tomoe Hanba, Masato Obara, Mayumi Asano, Biichi Satoh, Yasuyoshi Hara, Takeshi Hayakawa, Naoto Tsuchiya, Nikray Farahnaz, Jake Eberle, Katelyn Gault, Erika Harlacher","Fujiko befriends a young boy whose late father hid away a treasure, but a killer is on the boy's trail.",6.9,103,,,,,1.0,1.0
tt9900782,Kaithi,Kaithi,2019,2019-10-25,"Action, Thriller",145,India,Tamil,Lokesh Kanagaraj,"Lokesh Kanagaraj, Pon Parthiban",Dream Warrior Pictures,"Karthi, Narain, Ramana, George Maryan, Harish Uthaman, Hareesh Peradi, Dheena, Kanna Ravi, Amzath Khan, Arun Alexander, Lallu, Vatsan Chakravarthy, Udayaraj, Kishore Rajkumar, Deepthi",A recently released prisoner becomes involved in a chase with criminals as he races against time to drive poisoned cops to hospital in exchange for meeting his daughter.,8.5,8400,INR 240000000,,$ 524061,,188.0,8.0
tt9903716,Jessie,Jessie,2019,2019-03-15,"Horror, Thriller",106,India,Telugu,Aswani Kumar V.,Aswani Kumar V.,Ekaa Art Production,"Ashima Narwal, Sritha Chandana, Atul Kulkarni, Kabir Duhan Singh, Archana Shastry, Pavani Gangireddy, Abhinav Gomatam, Vimal Krishna, Abhishek Maharshi, Purnima Maudgil, Sudharani, Hassan Shameer, Sridhar Gowda, Sridhar, Baburao","Set in an abandoned house, the film follows a team of professional ghost hunters trying to conduct a paranormal investigation to unveil the mystery of two sisters, Jessie and Amy, where Amy shows unusual mental and physical behaviour.",7.0,318,,,,,27.0,
tt9904250,La reina de los lagartos,La reina de los lagartos,2019,2019-10-05,Fantasy,63,,"Spanish, Catalan","Juan González, Nando Martínez","Juan González, Nando Martínez",Aquí y Allí Films,"Javier Botet, Bruna Cusí, Miki Esparbé, Ivan Labanda","A spaceship is about to come to pick up Javi, so him and Berta have to put an end to their summer love.",4.8,103,,,,,,5.0
tt9904802,Enemy Lines,Enemy Lines,2020,2020-05-04,War,92,UK,"English, Polish, Russian, German",Anders Banke,"Michael Wright, Tom George",Happy Hour Films,"Ed Westwick, John Hannah, Tom Wisdom, Corey Johnson, Pawel Delag, Gary Grant, Daniel Jillings, Scott Haining, Ekaterina Vladimirova, Vladimir Epifantsev, Kirill Pletnyov, Patrik Karlson, Andrey Karako, Jean-Marc Birkholz, Aleksandr Zlatopolskiy","In the frozen, war torn landscape of occupied Poland during World War II, a crack team of allied commandos are sent on a deadly mission behind enemy lines to extract a rocket scientist from the hands of the Nazis.",5.0,764,,,,,29.0,6.0
tt9905412,Ottam,Ottam,2019,2019-03-08,Drama,120,India,Malayalam,Zam,Rajesh k Narayan,Thomas Thiruvalla Films,"Nandu Anand, Roshan Ullas, Manikandan R. Achari, Alencier Ley Lopez, Kalabhavan Shajohn, Rohini, Madhuri Dilip, Althaf, Sudheer Karamana, Thezni Khan, Rajesh Sharma","Set in Trivandrum, the story of Ottam unfolds in a day, and progresses through the lives of two youngsters - Abhi and Vinay. What does destiny have in store for these young men?",7.4,494,INR 4000000,,$ 4791,,1.0,
tt9905462,Pengalila,Pengalila,2019,2019-03-08,Drama,111,India,Malayalam,T.V. Chandran,T.V. Chandran,Benzy Productions,"Lal, Akshara Kishor, Iniya, Narain, Renji Panicker, Indrans, Priyanka Nair","An unusual bond between a sixty year old Dalit worker Azhagan and an eight year old middle class girl Radha. Within no time their bond grows stronger. However, his proximity to Radha and her mother doesn't go down well with Radha's father.",8.8,553,INR 10000000,,,,,
tt9906644,Manoharam,Manoharam,2019,2019-09-27,"Comedy, Drama",122,India,Malayalam,Anvar Sadik,,chakkalakal Films,"Vineeth Sreenivasan, Aparna Das, Basil Joseph, Indrans, Delhi Ganesh, Deepak Parambol, Hareesh Peradi, Nandu, Sreelakshmi, Ahamed Siddique, Nandini Sree, V.K. Prakash, Kalaranjini, Jude Anthany Joseph, Nisthar Sait","Manoharan is a poster artist struggling to find respect for his profession, after the advent of printing technology. He tries hard to get into the mainstream, by picking up design software skills. Will he succeed?",6.8,491,,,,,9.0,1.0
tt9908390,Le lion,Le lion,2020,2020-01-29,Comedy,95,"France, Belgium",French,Ludovic Colbeau-Justin,"Alexandre Coquelle, Matthieu Le Naour",Monkey Pack Films,"Dany Boon, Philippe Katerine, Anne Serra, Samuel Jouy, Sophie Verbeeck, Carole Brana, Benoît Pétré, Aksel Ustun, Mathieu Lardot, Olivier Sa, Julien Prevost, Antoine Mathieu, David Ban, Stan, Guillaume Clémencin","A psychiatric hospital patient pretends to be crazy. In charge of caring for this patient, a caregiver will begin to doubt the mental state of his ""protégé"".",5.3,398,,,$ 3507171,,,4.0
tt9911196,De Beentjes van Sint-Hildegard,De Beentjes van Sint-Hildegard,2020,2020-02-13,"Comedy, Drama",103,Netherlands,"German, Dutch",Johan Nijenhuis,"Radek Bajgar, Herman Finkers",Johan Nijenhuis & Co,"Herman Finkers, Johanna ter Steege, Leonie ter Braak, Stef Assen, Annie Beumers, Jos Brummelhuis, Reinier Bulder, Daphne Bunskoek, Karlijn Koel, Karlijn Lansink, Marieke Lustenhouwer, Jan Roerink, Ferdi Stofmeel, Aniek Stokkers, Belinda van der Stoep","A middle-aged veterinary surgeon believes his wife pampers him too much. In order to get away from her, he fakes the onset of dementia.",7.7,724,,,$ 7299062,,6.0,4.0
